symbol,n,nobs,n_regs,regs_used,opt_hac_lag,r2,adj_r2,aic,bic,log_likelihood,fstat,f_pval,durbin_watson,coef_Intercept,stderr_Intercept,tval_Intercept,pval_Intercept,coef_log_daily_return,stderr_log_daily_return,tval_log_daily_return,pval_log_daily_return,coef_TwitSIX,stderr_TwitSIX,tval_TwitSIX,pval_TwitSIX,coef_log_diff_AdrActCnt,stderr_log_diff_AdrActCnt,tval_log_diff_AdrActCnt,pval_log_diff_AdrActCnt,coef_log_diff_volume_trusted_spot_usd_1d,stderr_log_diff_volume_trusted_spot_usd_1d,tval_log_diff_volume_trusted_spot_usd_1d,pval_log_diff_volume_trusted_spot_usd_1d,coef_log_diff_TxCnt,stderr_log_diff_TxCnt,tval_log_diff_TxCnt,pval_log_diff_TxCnt,coef_log_UnemRt,stderr_log_UnemRt,tval_log_UnemRt,pval_log_UnemRt,coef_log_IndPro,stderr_log_IndPro,tval_log_IndPro,pval_log_IndPro,coef_log_CPIPrc,stderr_log_CPIPrc,tval_log_CPIPrc,pval_log_CPIPrc,coef_log_TotRes,stderr_log_TotRes,tval_log_TotRes,pval_log_TotRes
SNX,1878,1878,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010279044493515466,0.002566933151906592,7908.462783459692,7959.06754711969,-3944.231391729846,1.5311571949424614,0.13186804978022423,2.0308336635144797,0.6508129764649571,0.6990768265155468,0.930960592284035,0.3520684911287473,-0.1741927885581075,0.150728094098968,-1.155675652899403,0.2480528573814354,-0.13183527307421122,0.18144097489112498,-0.7266014369318725,0.46761737465356656,-0.4641835541285376,0.5574113671757618,-0.8327486331691047,0.40515866628295905,0.33257166372707947,0.26229333296366253,1.2679379226659686,0.20507565342539433,-0.12267705556316033,0.6212902854323714,-0.19745529334614706,0.8435060060456687,1.6392099563119742,1.3855051551036566,1.1831135743333534,0.2370076041840445,0.007272091646656237,0.45504095883056617,0.015981180387245074,0.987252165693892,2.010881390849424,1.8465794084462968,1.0889763969269917,0.2763914553419841,0.1115579156410261,0.2634194749624774,0.4234991192542498,0.6720099895470403
SOL,1877,1877,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.014900940488866588,0.007218192191119521,7986.131331708322,8036.727507991236,-3983.065665854161,2.104900514769713,0.02652428738467379,1.9786876680308843,0.9827647918787896,0.6384946524258811,1.5391903254708508,0.12403197724226941,-0.4073381927641761,0.3127453272502582,-1.302459724484468,0.19301914699274658,-0.19103278121975942,0.14242241458349225,-1.3413112098852271,0.18008334144424015,0.11985405848895196,0.23786291445996866,0.5038787099748704,0.6144427890695634,0.263774562764576,0.24745098254792142,1.0659669242311187,0.28666155976355145,-0.10885208192548708,0.15591109467754796,-0.698167645802325,0.4852130128161858,2.600932720654895,1.305177642814472,1.992780626433556,0.046520672790301816,0.7934239518714182,0.5636028907432726,1.4077712604083,0.1594681223317304,2.360135056160798,1.6009849787059394,1.4741768895723633,0.14070670331880505,0.4184754479669375,0.2415398799751983,1.7325314892509973,0.08344614867055032
SRM,1754,1754,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.01986939676744537,0.011313455517112714,7428.755644032157,7478.235014718307,-3704.3778220160784,2.0883993619145262,0.027967240892952577,2.0492005928720833,-0.7591582522965997,0.9166812222438938,-0.8281594886805882,0.4077718435923626,-0.41268311550066306,0.25498297691145505,-1.6184732035816285,0.10586651030781999,-0.1787735461376556,0.20964550027147294,-0.8527421094474205,0.3940003848580357,0.8090346874869236,0.7200620795687755,1.123562412801173,0.2614602561149889,1.283592682816119,0.4037602811422241,3.179095970472576,0.0015213608332751208,-1.6622890536966848,0.7844462921935477,-2.119060374482012,0.03432393893280886,0.32470442958490997,1.3051974746832027,0.24877800936882916,0.8035820495338065,0.44507207908465407,1.0148321569092102,0.438567181828543,0.6610670629079136,-0.7585832908507124,1.905565350305281,-0.39808831050017973,0.6906475073785859,0.019750000109362204,0.2635345423302681,0.07494273780858302,0.9402748104972487
SUSHI,1733,1733,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.025938054921492593,0.01725829501485243,7200.960812598165,7250.236391660948,-3590.4804062990825,2.662020774355352,0.004696857582412183,2.08854803991504,0.12448388700166957,0.7356342018535249,0.16921981969845395,0.8656576250252064,-0.8740564870866112,0.3280904646043725,-2.6640715942189637,0.007843080976747106,-0.29319647730748,0.13462684581424633,-2.1778455517855835,0.029648326881452712,0.4314055786494114,0.48896491468677983,0.8822833002767905,0.37783355345523795,0.6958466726082659,0.5200106333376328,1.3381393148483298,0.1811522043388591,-1.1830860447190117,0.7588375104068993,-1.55907691500994,0.1192914454840889,1.4059345034948936,1.2828253502797875,1.095967197084354,0.2733543860813081,2.283987541183464,1.3621355882167971,1.6767695969044347,0.09389699168357442,-0.44290193990577276,1.7618090977797898,-0.2513904261613317,0.8015634066779942,-0.057613933480696614,0.24860498765973596,-0.23174890424786018,0.8167799888922551
SWRV,1647,1647,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.008459542751657056,-0.0005635756661741542,7744.514685072585,7793.58223285907,-3862.2573425362925,0.6180902329119993,0.7823659949893089,2.016295103351688,-1.1307402907701705,1.4780989015284234,-0.7649963676997068,0.44445620827198296,0.20239227305891486,0.662877832920713,0.3053236403564019,0.760183919296294,-0.0973915373560957,0.19608091505841546,-0.49669054903727516,0.6195176689901072,-0.4565411511854014,0.8124085418748062,-0.5619600578445855,0.5742705633783487,-1.3390967721317832,0.8579493856455215,-1.5608109225746998,0.11888828370399737,0.9280742395251601,0.877398493117088,1.0577568195131486,0.2904246096719336,-0.4122300248916664,2.314730291495944,-0.17808987353997685,0.8586888650022378,0.8195373285857782,1.3542899201815726,0.6051417177172086,0.5452236597558682,-2.258877453637285,3.4101311496300375,-0.6624019295804353,0.5078679935767378,-0.4303361796876882,0.3951045542089146,-1.089170385669978,0.2763440771800683
TRX,2532,2532,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.01336338648846247,0.008454746620245812,11117.284488226105,11172.344910011287,-5548.642244113053,2.6172929062353814,0.005263307621643574,2.0350626200156823,0.10022956393476089,0.11323491832263971,0.8851471385282168,0.37619491435599994,-0.4032477056368171,0.11894970880914446,-3.390068875946813,0.0007137673404927186,-0.14509016485415005,0.10970625927203935,-1.3225331518630035,0.18615784991453121,0.06396825404299503,0.1927965086257982,0.3317915583583104,0.7400850939112031,0.05194335972483495,0.12015004537891585,0.43232076659664803,0.665559823872868,-0.25664592714242873,0.12454267300957762,-2.060706751674521,0.03947370436742408,0.31814070425843,0.27343054494233343,1.1635155989084027,0.2447738155706036,0.04034214287228491,0.31337123935339245,0.12873594576045505,0.8975809018217054,0.33805993840011517,0.2604981676399581,1.2977440166387557,0.19454076262175216,-0.021070798775371026,0.18519551367509857,-0.11377596766375778,0.9094280150411471
TUSD,2521,2521,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0022122349286886056,-0.0027822533280643658,-739.0317572941326,-684.0319918846114,379.5158786470663,0.32396107284681513,0.9674214998819389,3.003752798193617,0.0005542960011900768,0.00553867647305663,0.10007733867224373,0.9202940831552888,0.0008419770913875792,0.005425553187505071,0.15518732602725815,0.8766910585395006,-0.0004178575702664831,0.009907939754455168,-0.042174012016836376,0.9663646621667417,-0.02595042855091394,0.016203503474651264,-1.6015319521183027,0.10943481181707486,0.00014015057216416361,0.00673552337570755,0.02080767363522677,0.983401385143537,0.029571823838640356,0.01905674139031387,1.5517775695728901,0.12089144436802915,-0.0007274702934073935,0.004193760835730096,-0.17346489747566815,0.8623055432932528,-0.0008341526542467231,0.005290148445706997,-0.15768038700759815,0.8747263613754596,0.0005101525739196885,0.013092252087590508,0.03896599076359343,0.968921829334934,0.00030439991904670583,0.0061983847399704455,0.04910955544333591,0.9608374428746003
UMA,1726,1726,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.008535286932260022,-0.0003612060065332212,6804.298051354797,6853.504766397284,-3392.1490256773986,1.182562340614869,0.3023741741464259,2.0722964964090393,0.2091505079133179,0.7519577105686546,0.2781413169567097,0.7809612060050337,-0.09160596933861097,0.254137135886818,-0.36045880905578637,0.7185799496243509,-0.1574108763856604,0.12494474197054715,-1.2598439430349648,0.2080187223078982,-0.6995891257949138,0.2906257572092063,-2.4071821180368267,0.01625596337890705,-0.05848382318938198,0.41244451019509065,-0.14179804008475833,0.8872680078789552,0.30347808956734884,0.47559575256143305,0.6381009248566583,0.5235536386300323,0.9080614518495145,1.1487446852803767,0.7904815260389056,0.4294334642304296,1.0275406333562798,0.8775641824443873,1.1709008342776077,0.24191674253744888,0.3573481433101182,1.6194850617500998,0.2206554118652686,0.8254056585946987,0.0922201125405708,0.22258679447212623,0.41431079844280344,0.6787350931677142
UNI,1716,1716,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.017421254980487078,0.008515707442545817,6551.293839998708,6600.401347878327,-3265.646919999354,1.899255145978386,0.04859961575182432,1.9511792935617835,0.1478684262554581,0.5970815567232626,0.24765197415734727,0.8044548909383328,-0.5887578695286361,0.1949714277514965,-3.0197135873623773,0.002594833999723951,-0.1561148693031356,0.10355552859051788,-1.5075474137208966,0.13198846251877283,0.39602810017864803,0.4001760928420567,0.9896345815314714,0.3225938382721182,0.13412216038304633,0.2513099723245348,0.5336921537273684,0.5936739778321579,-0.4082449366944073,0.47803298426821017,-0.8540099744777301,0.393305432161692,1.132020839509721,1.0440755990316797,1.084232636563488,0.278524836828076,1.4330899715865653,0.8507105047137112,1.6845800817621754,0.09238385541919161,-0.16772045200861851,1.3579296666098366,-0.12351188440218998,0.9017267585939448,-0.16276973444678833,0.2059445878403005,-0.7903569409311593,0.429508046091858
USDC,2437,2437,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00449857038987278,-0.0007286833245325752,-2696.2541409149744,-2641.730116402738,1358.1270704574872,0.638177058703216,0.7650760780346098,2.718847936797501,-5.872485705735956e-05,0.006427123603675034,-0.009137035582104044,0.9927108651279066,-0.00023337189062747006,0.001089105565431094,-0.21427848505676847,0.8303553831465472,0.00031200587854262685,0.0034763304370412527,0.08975150210639322,0.9284951743953034,-0.0014846014087451186,0.006241844776357877,-0.23784657612254578,0.8120285206112474,0.009535816423091932,0.006607540603720599,1.4431718236770983,0.14915480280229682,-0.003069680784336195,0.006573547415511639,-0.4669747687668078,0.6405772830324257,5.372955616026365e-05,0.0030336802934738958,0.017711014662898913,0.9858714549337897,9.564638385467809e-05,0.004054822525086498,0.023588303375284655,0.9811837478233203,-0.00013941273903824488,0.01003226618192119,-0.013896435412516854,0.988914222856131,-0.0001423257575577726,0.002962035891725904,-0.04804997736703418,0.9616820103717618
VTC,3265,3265,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.003227009167394934,0.00031436081755931156,22194.356859580435,22254.716123279355,-11087.178429790218,1.1630205990989373,0.3144454741526327,1.9998517344084024,0.02875182072102312,0.1504255465037114,0.19113655485581857,0.8484312070219846,-0.2854741245695001,0.3559826031485251,-0.8019327968406169,0.42265369962622,0.0702059393542572,0.17929631993581369,0.3915637497712738,0.6954076642687925,-0.3798271027483431,0.27182742976235574,-1.397309694170326,0.16242110864195522,0.20311189805184404,0.17442738947882408,1.1644495664283407,0.24433205620592433,0.26292795165163835,0.27645943201806095,0.9510543725433879,0.3416513980374186,0.29342071342461146,0.2577655267777388,1.1383241083188629,0.2550737053289788,0.0395629165170162,0.4383576995727753,0.09025258722630931,0.9280923647144799,0.11786430963698363,0.30523923632029226,0.3861374804165307,0.6994215235838603,-0.2357426033370086,0.3400150561395752,-0.6933298954862661,0.4881548249741853
WNXM,1739,1739,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.008672562109829252,-0.00010888172974898858,6904.303719166862,6953.637949424169,-3442.151859583431,1.8556977509738246,0.054967560791766686,2.0065404406360012,0.9034723257280641,0.677227045820453,1.334075966551982,0.18247790848125098,-0.3203301888030803,0.12058756836309284,-2.6564113793103146,0.0080214848508915,-0.27761539067931496,0.1269415042283558,-2.18695526232233,0.028973210662755548,-0.0860167116741775,0.40668773051983714,-0.21150554889922316,0.8325352202358225,-0.3755915814678908,0.2779329404103559,-1.3513748349272532,0.17687620716738378,0.3150250288677068,0.5145639718698887,0.612217423079444,0.5405309002453623,1.3839557105204674,1.2453121055895464,1.1113324156318911,0.2666882070575822,0.6875138900179696,1.1311710228921845,0.6077895173270352,0.5434629086735333,1.743720374718751,1.702652360715505,1.0241200229423157,0.3060223602237124,0.1336160467347915,0.23943945562920887,0.5580368798603794,0.5769421414808986
WTC,2484,2484,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004682916141782956,0.00043748782200847547,14926.932485108859,14983.524198785519,-7453.466242554429,1.4257715312170058,0.17119137653829847,2.046852832389792,-0.12917406480967256,0.1578475487421406,-0.8183469799755396,0.41325149445713194,0.08818381504224297,0.26707840618454365,0.3301795016004043,0.7412971127072525,0.27104767336491875,0.23368226000825815,1.1598983737804494,0.24622141413775042,0.33329079119070115,0.33443444086737234,0.996580347186417,0.31908252093788425,-0.37369616051560417,0.16811654588308855,-2.2228398671447818,0.02633220213407321,-0.34968197293952075,0.32291399401005577,-1.082895072452733,0.278978731282133,0.3745947519654921,0.32713686655155605,1.1450704285157562,0.252309848214338,-0.00048271692883407324,0.38529519622180824,-0.0012528495905673863,0.9990004893487545,0.14742167250445865,0.3133108371877219,0.47052848164371075,0.6380261237021396,-0.08021723737834056,0.28667273192894255,-0.279821651813832,0.779641766928213
XAUT,1953,1953,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0036290941563800194,-0.003661424666866031,3249.244202819234,3300.4728694052246,-1614.622101409617,5.266355280755824,4.5821984553958524e-07,2.146624879395474,0.04441522668490822,0.060000499445612775,0.7402476161913991,0.45929103129959337,0.010579748903419742,0.004533079346445505,2.3338989006922137,0.019761401060280587,0.014617700246595002,0.02197323818661543,0.6652501612392792,0.5060152197035648,0.03547820213634168,0.04796715541812816,0.7396353156045908,0.459662442725453,0.0031768307426004085,0.023571632518235443,0.1347734714658713,0.8928130311177702,-0.052203773139773244,0.059551490820776896,-0.8766157222979192,0.3808665676378258,0.023471907512008883,0.10291575149528352,0.22806914559706215,0.8196303935383533,-0.07464711482629942,0.06382426092920337,-1.169572725786848,0.24239954554649867,0.10425810416714759,0.1585615571189705,0.6575244722711797,0.5109667640049175,0.02235852484167971,0.03293446839770243,0.6788791782423148,0.4973421334045821
XEM,3713,3713,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.009209492254868223,0.006227179689749174,20312.66468249436,20372.72835817086,-10146.33234124718,4.827128589638134,1.9959816857512415e-06,2.103484332838734,0.09153774157360071,0.1317060708418807,0.6950153549375567,0.48709968438571194,-0.4171194373253686,0.09092582649382154,-4.587469296786784,4.6710339955950944e-06,0.23431325446892798,0.15519801602732736,1.5097696508418637,0.1312078739465056,0.019176051745327674,0.1699014066156314,0.11286576213409302,0.9101445574682605,0.06929135037280033,0.14815843847393126,0.46768412981750124,0.6400445758215842,-0.16606560589972957,0.16371236881394569,-1.014374216822055,0.31048629683525175,0.6459203735234452,0.23366472119748827,2.7643042142314997,0.005739402837725,0.24018133955497112,0.3530924656971405,0.6802222162423112,0.49641643140265435,0.508377032755243,0.34890580665782156,1.4570609690477805,0.1452045588454467,-0.586827569539028,0.2556659077316952,-2.2952906578176453,0.02178540104360055
XLM,3531,3531,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0040545309965859255,0.0008623980831135025,18874.53887622,18933.976703144584,-9427.26943811,1.3253898265553343,0.21796763538640104,1.974148901040891,0.07054577008937465,0.11707687681529412,0.6025593781483505,0.5468505067288068,0.11136287046431578,0.3364718371888122,0.33097233752084926,0.7406900756428851,0.2792152056358842,0.16866994688753748,1.6553939263528314,0.09795636173993236,-0.15645545608827,0.11964834936942766,-1.307627367304469,0.1911067782006807,0.08103696676607905,0.14118225238833906,0.5739883405683099,0.5660216633451866,0.05460892176594674,0.12304926475673922,0.44379722116914067,0.6572233920158708,0.46330623456719944,0.24596407087577615,1.8836337881283143,0.05971777766750086,0.25087450965763225,0.36493549468399944,0.6874489144303886,0.4918566571703996,0.14252351399358748,0.3277622715861196,0.4348380712150984,0.6637133835246007,-0.22382888387976363,0.26889004538697364,-0.8324178887233994,0.4052438965016515
XRP,3803,3803,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004622708508816409,0.00171413850121227,20329.094795913526,20389.454059612446,-10154.547397956763,1.5853316866126541,0.1136658055858849,2.0785710336682386,0.08308270551916366,0.10854026077292954,0.7654551861910109,0.4440591923817251,-0.14940448566207848,0.14895305854913685,-1.0030306669586964,0.31592485823413097,0.2021706523813473,0.14390880053838512,1.4048525984859548,0.16016595761177216,-0.07470171541573943,0.11987383410837117,-0.6231694845783095,0.5332192925972775,0.15657298327334113,0.12108250633664343,1.2931098637653253,0.19607004509987944,-0.05577807275708892,0.12345051253571768,-0.45182536395667666,0.6514266106260509,0.5559500639822167,0.21438091943706888,2.593281461064984,0.009551489062693897,0.6227896276163561,0.332123136612157,1.8751768815902472,0.06086293691002144,0.23986988936846557,0.32226619682892843,0.7443222147676815,0.45673834740841734,-0.5305726871210503,0.22985306544621276,-2.3083124259885412,0.0210476973947043
XTZ,2527,2527,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.011342323310340685,0.0064099956550154324,11701.159230870806,11756.192127177557,-5840.579615435403,1.7907200121884443,0.06531124562292967,1.9857449817024824,-0.0660929359856409,0.15386188875337142,-0.42956014982750346,0.6675669292078608,-0.31608112753642287,0.191837934634962,-1.6476466353637331,0.09959935156897719,-0.4282493637687779,0.16835680979570364,-2.543700871312819,0.01105130474389857,-0.014888374088761744,0.12951067387625248,-0.11495866435678957,0.9084906792551823,-0.2414674296628035,0.1764600217679119,-1.3683973698042056,0.17135811813475044,-0.11229391982061496,0.21658780815419934,-0.5184683329020416,0.6041951337152052,-0.0458565365180818,0.3068496531792099,-0.14944301237746596,0.8812207782252849,-0.3011222158656746,0.35718260360892395,-0.8430483814810047,0.3993131471870477,0.12713710352469543,0.3619386202563834,0.351267028190129,0.7254290474343743,0.27882112808484016,0.2600461737643218,1.0721985409311732,0.2837742761663266
XVG,2800,2800,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00536033421178328,0.0010503886209821678,14462.848971006322,14519.283800077093,-7221.424485503161,1.365103176367529,0.19849341828917177,2.027258032914772,-0.20540370870211166,0.15099189918883307,-1.3603624419958467,0.17386287240732204,-0.274393718821453,0.19551491435551893,-1.4034413677644204,0.16063474654462181,0.131123964611997,0.2339006817839087,0.5605967610352546,0.5751329246920711,0.26913216570569476,0.2270826687496766,1.1851726386145796,0.2360847788453811,-0.0007453993933059927,0.18237480028070457,-0.004087184151312031,0.9967393004530303,-0.4049701988931698,0.3342967108016161,-1.2114094629351406,0.2258763214558622,0.6821088059489095,0.32983635224284436,2.0680219184776276,0.03876150591409908,0.311459363198846,0.3828179500937052,0.8135965492804289,0.4159693731221831,0.1512924206681714,0.37406475542918943,0.4044551604295986,0.6859196893306059,-0.3128486045190574,0.2526562661262674,-1.238238058828544,0.21576773945539912
YFI,1771,1771,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.01724376644305814,0.008804065964038599,7174.067890259714,7223.709246383896,-3577.033945129857,5.145264704613627,7.570493384176922e-07,1.98819845936883,0.17188801284731098,0.6263313652565308,0.27443622079649427,0.7838034971454155,-0.29009798615628973,0.057829841204619065,-5.016406410832728,6.180447003668513e-07,-0.399353189636447,0.1636670116273759,-2.4400347123442487,0.014850728539166668,0.10532250990460518,0.3789266817571509,0.2779495743509162,0.78110589207331,0.6164677361740428,0.377566222104307,1.632740695759952,0.10282393473730765,-0.5124840743140464,0.5242789334709089,-0.9775027024664591,0.3285459245725296,0.17735082676983593,1.1381686971702047,0.15582121280507719,0.8762039575986014,-1.4020993720361503,1.1052360964043122,-1.2685971591025933,0.20486648607546754,1.496293593726995,1.532819743113781,0.9761706165706173,0.32920519151608174,0.09459627144993453,0.2170594815555951,0.4358080594867068,0.66306574531889
ZEC,3136,3136,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0030127284007970268,-0.0007058316673309584,16478.70175849271,16536.629375700875,-8229.350879246354,1.104671565117819,0.35569127387421545,2.0639574466394275,-0.21410526230245497,0.14032492156426746,-1.5257821626816077,0.12719517699348848,-0.005880296623945902,0.9302164723785095,-0.006321428182098652,0.9949567861884809,0.13202842921041547,0.15936358633541098,0.8284730046959192,0.40748461234742095,-0.04339020558102677,0.12954289488138945,-0.33494855600343965,0.737693006580865,0.07297767489625773,0.17346243974744643,0.4207116826127314,0.6740030939604786,0.19947051419451256,0.190665788438134,1.0461788442934818,0.29558325253602274,0.14147532042985214,0.27859403834175395,0.5078189083727018,0.6116267616829143,-0.11384480891406705,0.3953518798111187,-0.2879581828938235,0.7734034783527732,-0.0783521354147092,0.34617192901490074,-0.22633878962305054,0.8209571017277784,0.3730679951725018,0.28793812976920147,1.2956533248011879,0.19521887464974366
ZRX,2850,2850,9,"log_daily_return,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.014165209469243378,0.00999383517926844,14683.425564751324,14740.097147304516,-7331.712782375662,1.0366680009744575,0.40783825292749115,2.085450509045134,-0.09498922920330499,0.16815686305376784,-0.5648846409137186,0.572211800734774,0.2631409233263259,0.4176867177313419,0.6299959087891787,0.5287649305516473,0.0893821837489655,0.21126519635712807,0.4230804945168138,0.6722793041399298,1.42528068610199,1.1762265972921264,1.211739888711264,0.2257465593131504,0.9348364496661405,0.4817238900965763,1.9406063699243232,0.05243801936603288,-2.5472195735554735,1.6625590430973027,-1.5321077372446708,0.1256445624737334,0.2289677295192144,0.29488143776626746,0.7764738643898692,0.43755558152409246,-0.15964224976668823,0.37269049817327193,-0.4283507375400461,0.6684391557641705,0.06459175869899214,0.38964118718895474,0.16577241016275998,0.8683518136917153,-0.007073687280753457,0.24722045405992274,-0.028612872295101018,0.9771760299510222
