group,proxy,n,nobs,n_regs,regs_used,opt_hac_lag,r2,adj_r2,aic,bic,log_likelihood,fstat,f_pval,durbin_watson,coef_Intercept,stderr_Intercept,tval_Intercept,pval_Intercept,coef_R_g_t_lag,stderr_R_g_t_lag,tval_R_g_t_lag,pval_R_g_t_lag,coef_log_diff_AdrActCnt,stderr_log_diff_AdrActCnt,tval_log_diff_AdrActCnt,pval_log_diff_AdrActCnt,coef_log_diff_volume_trusted_spot_usd_1d,stderr_log_diff_volume_trusted_spot_usd_1d,tval_log_diff_volume_trusted_spot_usd_1d,pval_log_diff_volume_trusted_spot_usd_1d,coef_log_diff_TxCnt,stderr_log_diff_TxCnt,tval_log_diff_TxCnt,pval_log_diff_TxCnt,coef_log_UnemRt,stderr_log_UnemRt,tval_log_UnemRt,pval_log_UnemRt,coef_log_IndPro,stderr_log_IndPro,tval_log_IndPro,pval_log_IndPro,coef_log_CPIPrc,stderr_log_CPIPrc,tval_log_CPIPrc,pval_log_CPIPrc,coef_log_TotRes,stderr_log_TotRes,tval_log_TotRes,pval_log_TotRes,coef_EPU_DUS,stderr_EPU_DUS,tval_EPU_DUS,pval_EPU_DUS,coef_VIX,stderr_VIX,tval_VIX,pval_VIX,coef_InvSIX,stderr_InvSIX,tval_InvSIX,pval_InvSIX,coef_TwitSIX,stderr_TwitSIX,tval_TwitSIX,pval_TwitSIX,coef_ConSIX,stderr_ConSIX,tval_ConSIX,pval_ConSIX,coef_fng_value,stderr_fng_value,tval_fng_value,pval_fng_value
Hybrid (U-A),no_sentiment,2788,2788,8,"R_g_t_lag,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005622373461221075,0.0027598254179284076,18700.385036560427,18753.78275450735,-9341.192518280213,1.5284861221215604,0.1418984457040979,2.1063582198523725,-0.047061544844117446,0.1308946759506657,-0.3595375022117399,0.719220345489769,-0.22062363952180516,0.2232191372294674,-0.9883724229925945,0.32305633341169515,-0.5497891634218941,0.31497136230843376,-1.7455211146577716,0.08100471549999862,0.1948775512114202,0.18127267248919404,1.0750520116209858,0.2824447704982398,0.18710126809671265,0.2995440343878548,0.6246202448300161,0.5322716062416692,0.5395671323629609,0.39149242008886836,1.3782313645829458,0.16824281596475277,0.18124776467222575,0.43063500171661945,0.42088488847800704,0.6738716862712217,0.2859306418814512,0.2762257229928062,1.0351340157009843,0.3006963945985923,-0.029177309596450915,0.31794331997220254,-0.09176890270568307,0.926888266074109,,,,,,,,,,,,,,,,,,,,,,,,
Hybrid (U-P),ConSIX,3772,3772,9,"R_g_t_lag,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0025357232874787528,0.00014944511352532608,31082.615276250137,31144.96888268767,-15531.307638125068,1.8149953805540495,0.06059264662647969,2.0202982032564667,-0.13483359891236166,0.24225469365150396,-0.5565778597723553,0.5778489896220744,-0.0011271711309074877,0.21820925381643722,-0.005165551465822301,0.9958787784520021,-0.13739808347867088,0.1464025358545615,-0.9384952431094787,0.34805020871149095,0.22361399970161977,0.16766863901267728,1.3336662181930903,0.18239400961430602,0.2481549963819698,0.3285466866953909,0.7553112127776364,0.45010955696560706,1.256980497953148,0.7492443649688955,1.6776642664577543,0.0934957263200248,1.6233123807891416,1.435650769819806,1.1307153626176718,0.2582469923193929,0.6330816944922,0.3320963268679344,1.9063194720125864,0.056684893964261435,-1.2619239586508912,0.9101765047491821,-1.3864607052218298,0.16568842813167747,,,,,,,,,,,,,,,,,0.03522110365184215,0.13953663780561829,0.25241473641429546,0.800734300386741,,,,
Hybrid (U-P),EPU_DUS,3772,3772,9,"R_g_t_lag,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0025596549629102183,0.00017343404176883848,31082.524775402373,31144.878381839906,-15531.262387701187,2.073300339842703,0.02852087216138705,2.0204227769774796,-0.1348335989123604,0.24225178748453016,-0.5565845367434933,0.577844427077236,-0.002010332441734956,0.21787983486134882,-0.00922679440717523,0.9926386768868731,-0.13781820761360403,0.14656062648166573,-0.9403494712193021,0.34709870533240317,0.223458517448093,0.1676639277284063,1.3327763489476798,0.18268592119937369,0.24809544342287482,0.3285861966811934,0.7550391523706831,0.4502727554833784,1.183214406505616,0.7419496468674154,1.5947368012118666,0.11085510549600262,1.6641449149770278,1.4496974747329652,1.1479256493038756,0.25107224895860053,0.4965408186303296,0.33278176236560925,1.4920914388475628,0.1357590253400391,-1.2735795001841543,0.9205224733322124,-1.3835398233938883,0.1665814937484053,0.09324316437771933,0.10691128839589971,0.872154529018803,0.3831797399731519,,,,,,,,,,,,,,,,,,,,
Hybrid (U-P),InvSIX,3772,3772,9,"R_g_t_lag,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.002717710369576576,0.0003318675714175656,31081.927013102162,31144.280619539695,-15530.963506551081,1.8315735558277477,0.057812062713185945,2.020720300910832,-0.13483359891236013,0.24223259299238065,-0.5566286404596317,0.5778142903080294,0.0021864061014396094,0.218364955611791,0.010012623570086952,0.9920117466279063,-0.13826501909763658,0.14675349588954886,-0.9421582651884425,0.34617211387063185,0.22208766329610494,0.16699763652821412,1.3298850685146277,0.18363676486605982,0.24871073565522533,0.32901047535649636,0.7559356138607352,0.4497351297175164,1.2478495633059485,0.7412979542023055,1.6833306448939713,0.09239407142062059,1.6661586696997006,1.4723574752040653,1.1316264546887806,0.25786364129114014,0.5644734231005064,0.2869769757858353,1.966964149492469,0.049260729028961545,-1.277945962749696,0.9218125527421068,-1.3863403779306354,0.16572514713607225,,,,,,,,,-0.2023536075055431,0.19350421992816827,-1.0457322717853899,0.29575184391645437,,,,,,,,,,,,
Hybrid (U-P),TwitSIX,3089,3089,9,"R_g_t_lag,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0041214088110601566,0.0012104288433107957,26041.12150320669,26101.477530135875,-13010.560751603345,1.985102515124465,0.03714263060197347,2.0236724754237883,-0.16287910421225427,0.29428162190623064,-0.5534803809942089,0.5799746980854228,-0.013624642533742615,0.22907231279077694,-0.05947747402448708,0.9525756666846136,-0.14276249218515497,0.16636923168416584,-0.8581063381729997,0.3909005392811471,0.2624076327263128,0.20083378528505086,1.3065910815447106,0.1914492116604078,0.2713514448696723,0.36402688710843734,0.7454159417319122,0.4560772072592585,1.0327932199346537,0.6033693182238048,1.7117098744347568,0.08705085355083352,1.104544733991439,0.9625085459116216,1.1475687552937937,0.2512357917152778,0.5411612443313454,0.43511318434318064,1.2437252278352544,0.2136953894999184,-0.8648821320435264,0.6669434423327202,-1.2967848203417223,0.19480240625393377,,,,,,,,,,,,,0.690282433688667,0.5160100529349936,1.337730592189893,0.1810830714797689,,,,,,,,
Hybrid (U-P),VIX,3772,3772,9,"R_g_t_lag,VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0025631139544673998,0.00017690130842540341,31082.51169458121,31144.865301018745,-15531.255847290606,1.8519840307812592,0.0545481694145223,2.020193971905023,-0.134833598912359,0.2422513674355404,-0.5565855018268835,0.5778437676125201,-0.0005406798776336685,0.21886560678957906,-0.002470373877214463,0.9980290598105549,-0.1372935049626804,0.1464736792635864,-0.9373254338454499,0.34865135288254956,0.223415877724144,0.16739391359793393,1.3346714520383944,0.18206467034666715,0.2481507558602305,0.32850071589378876,0.7554040032608723,0.45005390321215,1.2180743850945852,0.712072627816979,1.7106041399581247,0.08723665984270539,1.6686181490105458,1.4853202353038852,1.1234063263597558,0.2613366476871096,0.5631692267341513,0.2937940263040656,1.916884539208747,0.05532827195605453,-1.3114492334491925,0.9570400274575537,-1.370318059666901,0.17066940105190212,,,,,0.09001568167259437,0.1934453718453124,0.46532869106103475,0.6417230259102538,,,,,,,,,,,,,,,,
Hybrid (U-P),fng_value,2642,2642,9,"R_g_t_lag,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.008139300109953784,0.004747679175679309,15651.207755664156,15710.000670514979,-7815.603877832078,2.069358524351624,0.02897859400913889,2.1312841014596633,-0.07362110008162132,0.090856563887683,-0.8103002901654064,0.4178408646384315,0.16266276755344766,0.12046220985455208,1.3503219619650775,0.1770288267701249,-0.13701957652316626,0.14068818290299448,-0.973923848441786,0.330183849841057,-0.010612527244618676,0.09540007838656839,-0.11124233254417158,0.9114326654035075,-0.13083386225976373,0.096220233035211,-1.359733375535332,0.17403077907245185,0.430006536157334,0.23134555051951772,1.858719716855138,0.06317842526807388,-0.06435273105889751,0.27423037146671675,-0.23466668084467798,0.8144857039937267,0.36213292755996584,0.1822669693033641,1.9868269546811514,0.04704509711119697,0.010933510006727681,0.1715513888991908,0.06373314769927377,0.9491875500311207,,,,,,,,,,,,,,,,,,,,,0.03922628133142419,0.10954301053170545,0.358090225392069,0.7203045092162366
Hybrid (U-P),no_sentiment,3772,3772,8,"R_g_t_lag,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0025340088428769114,0.00041343272561478184,31080.62175956952,31136.7400053633,-15531.31087978476,2.0410208569035126,0.038206208448293096,2.020308605576062,-0.13483359891236107,0.2422227106418331,-0.5566513501359299,0.5777987639158191,-0.0010853641332458572,0.2181626627708846,-0.004975022395952837,0.9960307865284612,-0.1374336984443452,0.1463790151648953,-0.9388893502905916,0.3478478165689577,0.22363168440079467,0.16766690334004136,1.3337854993794,0.18235488562294866,0.2482331174832523,0.3285676199681782,0.7555008540016624,0.4499958057952803,1.2532195215837945,0.745735293559135,1.6805152343033327,0.09294010970342195,1.6324551285145026,1.4438555186079234,1.1306222177191354,0.25828618706705836,0.6059393090945915,0.30957275737882767,1.95734054322195,0.05038126458072794,-1.2766820868726005,0.9207626577645854,-1.386548505314183,0.165661617140343,,,,,,,,,,,,,,,,,,,,,,,,
Payment,ConSIX,3772,3772,9,"R_g_t_lag,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004853845313266603,0.0024731128857863327,23197.172773027596,23259.52637946513,-11588.586386513798,1.9375953363822538,0.042610619346671916,2.06169915941325,-0.0009273778534669586,0.0851768330997332,-0.01088767707976529,0.9913136394908253,0.22114135810849597,0.10659508508856914,2.074592444152102,0.03809216234625852,-0.019940629490680782,0.1010079374723211,-0.19741646042564776,0.8435123147847589,-0.06321111933478467,0.10556663603905667,-0.598779327508346,0.5493561010928888,0.06981547997383376,0.08162171793609474,0.8553542088944439,0.39240955662737786,0.5377861924171493,0.21028223811948896,2.557449441410084,0.010583168854712744,0.46396484425905016,0.3818687921999613,1.2149849732054046,0.22444807174373538,0.3914296203077911,0.20458788298807468,1.9132590581163955,0.055790723596210186,-0.4690605252828679,0.2730708677285538,-1.717724520321727,0.08592916778844667,,,,,,,,,,,,,,,,,0.07780403912527593,0.12650610321545955,0.6150220198685874,0.5385773769149353,,,,
Payment,EPU_DUS,3772,3772,9,"R_g_t_lag,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004812138718140013,0.0024313065141163825,23197.330854310014,23259.684460747547,-11588.665427155007,1.9518529502918969,0.04087353366467096,2.061481131707679,-0.0009273778534653367,0.0851786179624173,-0.010887448935535868,0.9913138215006964,0.2212778610280573,0.10657405722024697,2.076282603849475,0.03793556774441338,-0.019891095874751116,0.10105326757027962,-0.19683773076330693,0.843965156673837,-0.06349055408073351,0.1057114776435864,-0.6006022760820383,0.5481411015989894,0.06951799087284863,0.08153483020687725,0.8526171048184137,0.3939259507573176,0.5047323966853464,0.22403287792196672,2.252938949706974,0.02432038022541906,0.49532519333472547,0.37853360078061765,1.3085369233094724,0.1907711940998045,0.2928231394055773,0.21533165106417082,1.359870404366673,0.17395242735498836,-0.5005398707564124,0.26208155571189995,-1.9098630172458377,0.05622682620778285,0.032927308410319246,0.09184672637200217,0.3585027982048639,0.7199871901242358,,,,,,,,,,,,,,,,,,,,
Payment,InvSIX,3772,3772,9,"R_g_t_lag,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004791571515776805,0.002410690107919722,23197.40880812023,23259.762414557765,-11588.704404060116,1.8995728965887233,0.04758060490531038,2.0615479824468497,-0.0009273778534655917,0.08517949813634691,-0.010887336433717148,0.9913139112528746,0.22142850297751437,0.10658717058825992,2.0774404813960197,0.03782860593657735,-0.019900699901514517,0.10096926164323623,-0.1970966171054261,0.8437625780185176,-0.06319565647289303,0.10555951415064717,-0.598673241169949,0.5494268487757086,0.069698590541704,0.08159715429840239,0.8541791823623517,0.39306010360014654,0.5297600408104287,0.21138604659404578,2.5061258741822305,0.012248103899551738,0.48211349207188325,0.3773909952344425,1.277490714298536,0.20150788651788115,0.3339151114966498,0.19257653298469166,1.7339345886094724,0.08301161235196204,-0.5015473096499923,0.262218759336785,-1.912705677193071,0.055861593176053735,,,,,,,,,0.012030904759100387,0.0688300641225559,0.17479142163341102,0.8612529350575423,,,,,,,,,,,,
Payment,TwitSIX,3089,3089,9,"R_g_t_lag,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006183756112161487,0.00327880444116746,19398.27362915786,19458.629656087043,-9689.13681457893,1.9973288973577072,0.035828260041824635,2.0702699336717587,-0.005273076509066298,0.10041330853298994,-0.05251372139912981,0.9581227689372978,0.23792872545921057,0.12027262928815503,1.9782449828145796,0.04799007872555169,0.027557568144115828,0.11704088927106247,0.2354524843048099,0.813873212721548,-0.08758602839296939,0.12930054252170783,-0.6773833016072989,0.49821368246373177,0.06610265879604643,0.10054683343299145,0.6574315325414993,0.5109526234581004,0.46005380625338826,0.1750368973791452,2.628324731195798,0.008623275370306964,0.4115831150488024,0.2879646812518247,1.429283317869366,0.15302426536598548,0.16328916486426018,0.197617611829517,0.826288524350392,0.40870446436255503,-0.39913477651349283,0.23084685701300867,-1.7290024290475863,0.08390889725986124,,,,,,,,,,,,,0.1619041858702742,0.14343603415683612,1.1287553146738887,0.2590890055009857,,,,,,,,
Payment,VIX,3772,3772,9,"R_g_t_lag,VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004817267947421877,0.002436448014281667,23197.311413254247,23259.66501969178,-11588.655706627123,1.9001599578593524,0.04749998610342536,2.062161646921043,-0.000927377853466204,0.08517839845550784,-0.010887476992780174,0.991313799117069,0.22013144327088022,0.10667747845805049,2.0635231208379565,0.039131397284925915,-0.019799734367446427,0.10092441603857177,-0.19618378926145355,0.8444769120880269,-0.06278353338229216,0.10563401469619554,-0.5943495905448469,0.5523140568705674,0.06966221033645606,0.08157602308091544,0.8539544795822904,0.39318458347861474,0.5423597458705748,0.2214708774211526,2.448898709328788,0.014374699551353664,0.47115333844191004,0.3749026776319322,1.2567350583301882,0.2089276133222868,0.3470740219025178,0.19966316302423004,1.7382977242547177,0.08224018433904635,-0.4891484714796537,0.2627725138104733,-1.8614902463979006,0.06275291179641042,,,,,-0.032698894060340766,0.1284471257487967,-0.2545708506104668,0.7990684894296276,,,,,,,,,,,,,,,,
Payment,fng_value,2642,2642,9,"R_g_t_lag,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004537124566754036,0.0011331861629169104,15169.642609319544,15228.435524170367,-7574.821304659772,1.1124288737125694,0.3499879251509171,2.1299770089260788,-0.039661976251327044,0.08294233145839769,-0.478187380966265,0.6325565575134878,0.14793753762195946,0.1138485872256508,1.2994235697342778,0.19391241151407707,-0.1179552687731139,0.09013975634942513,-1.3085820680040718,0.19079021033880111,0.023557663642572828,0.08611609079388348,0.273557048693228,0.7844465094457049,0.03441242509391637,0.07405907086369312,0.4646618529316007,0.642212065116597,0.25564038362620256,0.21167973184615022,1.207675299834578,0.2272806905225471,-0.010782289777525891,0.263411640084702,-0.040933232009256554,0.9673522289790589,0.18376161668151827,0.17359788785377836,1.0585475373773028,0.28990302768103005,-0.029176315325910182,0.16062075317329644,-0.181647232686248,0.8558735664504098,,,,,,,,,,,,,,,,,,,,,0.07561562220327853,0.1014869101431856,0.7450775878051085,0.45629134213947975
Payment,no_sentiment,3772,3772,8,"R_g_t_lag,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004786329581197624,0.0026705418152261906,23195.428675843006,23251.546921636786,-11588.714337921503,2.136658858588058,0.029407173597375026,2.0615322795779334,-0.000927377853465491,0.08516840365119525,-0.010888754675543061,0.9913127796484739,0.2213538906847675,0.10651890689587938,2.0780713690681933,0.03777041623448831,-0.01990220950306769,0.1009852270174942,-0.1970804056282403,0.8437752603727571,-0.06313445470488772,0.10557557729681444,-0.5980024577785823,0.5498742804839466,0.06966095781092113,0.08156194618685074,0.854086508079815,0.3931114255546777,0.5294540303179307,0.21134934036269676,2.505113237681907,0.012283156675628359,0.4841311305259354,0.37737254916665186,1.282899701091236,0.1996062276566953,0.33145660943980765,0.1938816489540782,1.7095821663777717,0.08742561078782561,-0.5016346027095567,0.26215780764243335,-1.913483360349712,0.05576199918309369,,,,,,,,,,,,,,,,,,,,,,,,
Utility,ConSIX,3270,3270,9,"R_g_t_lag,ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004857799275405195,0.0021104741813801065,23385.727847921844,23446.653300560756,-11682.863923960922,1.6945297748373016,0.08476941767735194,2.062816776481343,0.28599461457442427,0.1509300930598337,1.8948813240381857,0.05819652782024097,0.005812332567046288,0.12490112792790371,0.04653546900234018,0.9628863148773598,-0.10745758739987377,0.23935815105310962,-0.44894058099584294,0.6535043613514675,-0.16617993571501766,0.23151172092489175,-0.7178035524556903,0.47292985555523537,0.015180568512738496,0.26568577731509646,0.05713730206466692,0.9544393238399387,1.0777988911005472,0.40033749731273144,2.692225680420347,0.007133974301483415,0.49288136112651443,0.3598846978529088,1.369553537749926,0.17092064175295274,0.6322854058509109,0.3653359397224523,1.7306958804306565,0.0836006463691617,-0.663820837666138,0.28892245699305297,-2.2975743892490135,0.021649079207415406,,,,,,,,,,,,,,,,,0.06497145355034062,0.17039794749791695,0.3812924656920229,0.7030110912049062,,,,
Utility,EPU_DUS,3270,3270,9,"R_g_t_lag,EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004843310063174955,0.0020959449682572684,23385.775458583958,23446.70091122287,-11682.887729291979,1.7081175275900786,0.08167547015661426,2.062864306192763,0.2859946145744266,0.15093119182249776,1.8948675295082136,0.05819835645029467,0.005640941754197069,0.12482166230366247,0.0451920095445769,0.963957031102288,-0.10778281757221689,0.23934697601392482,-0.45032036488293153,0.6525094014801088,-0.16625637519014824,0.2314484326055105,-0.7183300976313887,0.4726052533614937,0.01524834892899643,0.2656198178610422,0.05740666886901313,0.9542247689826716,1.0566451054084753,0.4229245899067098,2.4984243778342465,0.012523547305001608,0.5116876263996093,0.36320877759634407,1.4087975235231753,0.15899041663532265,0.5661480427779451,0.41985526407590557,1.348436214141622,0.1776117946294121,-0.6907667517452676,0.28084705955587425,-2.4595833505881526,0.013961402275812452,0.019191146405135927,0.12016871261906172,0.15970168929055947,0.8731259637233506,,,,,,,,,,,,,,,,,,,,
Utility,InvSIX,3270,3270,9,"R_g_t_lag,InvSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004856429412959273,0.002109100537105335,23385.732349235434,23446.657801874346,-11682.866174617717,1.7234078705558187,0.0783144624079393,2.062757156097986,0.2859946145744243,0.1509301969411642,1.8948800198406361,0.05819670070519173,0.005663098869823184,0.12455622163881934,0.045466206306776856,0.9637384952166957,-0.10759062543051995,0.23943137941830536,-0.449358917331177,0.6532026345051911,-0.16616840849151462,0.23156090807439153,-0.717601299257866,0.47305457232056347,0.015222775074904382,0.26567524019656796,0.05729843346952974,0.9543109797670427,1.062778083286318,0.41346877560520984,2.5703950237371362,0.010202273439487763,0.48516012168601175,0.36267832004436895,1.3377147043877857,0.18108276707982537,0.5918109539655355,0.3697914327875534,1.6003911975579304,0.10960872241706572,-0.6809753571300164,0.2854153081822095,-2.3859104175844728,0.01709365868591448,,,,,,,,,0.03524412770893347,0.15776538309290328,0.22339582370981384,0.8232414513617589,,,,,,,,,,,,
Utility,TwitSIX,2587,2587,9,"R_g_t_lag,TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005432578914214781,0.00195911877072541,19013.278778652733,19071.861320474593,-9496.639389326367,1.9219810589481119,0.04474704315481092,2.0653781173741406,0.3644342304851639,0.18726679147784586,1.9460697094726342,0.051754930764328806,0.003322862227842137,0.14075506875028204,0.023607407231190588,0.9811675914203646,-0.1929086597229619,0.3729630037228989,-0.5172326954613644,0.6050381213571208,-0.2045818746018751,0.26695332462319266,-0.7663582197024311,0.4435333781776728,0.08339418825772538,0.3917914043647876,0.21285354228976153,0.8314580354862287,0.9938926054177855,0.3552673184954862,2.7975908665812534,0.005186775670860235,0.5047262551792269,0.3271541268422211,1.5427782007550364,0.12300738146975525,0.3057122243974717,0.31080718249871747,0.9836073347459826,0.3254009532391552,-0.6320418253877689,0.3099871113227773,-2.038929369323516,0.0415589244623443,,,,,,,,,,,,,0.2193622227817486,0.35229903727871825,0.622659160456922,0.5335636182111521,,,,,,,,
Utility,VIX,3270,3270,9,"R_g_t_lag,VIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0049665275869652525,0.002219502663125539,23385.370551243006,23446.29600388192,-11682.685275621503,1.6440167262432037,0.09720227956259801,2.06399495156744,0.28599461457441944,0.15092184759378627,1.8949848490073373,0.058182805870611545,0.002427415899658822,0.12414617088845432,0.019552885782034,0.9844012449127786,-0.1071761028836214,0.23950799262632225,-0.4474844522238403,0.654555042147841,-0.1663707299980213,0.2314998681218115,-0.7186644698669102,0.4723991848078002,0.015486806331759695,0.2658353798122752,0.058257130193490436,0.953547385138239,1.0971136214813937,0.40917858863509915,2.681258628759256,0.0073715309861892946,0.43979902681583105,0.3320001006870875,1.3246954621569371,0.1853650291064869,0.6307334738759472,0.3684798425247647,1.7117177144732336,0.08704381655884869,-0.6306176141594755,0.26887526819419977,-2.3453909256689283,0.019066783690405657,,,,,-0.1107880550220153,0.20020459194723705,-0.5533741955889451,0.5800451521715151,,,,,,,,,,,,,,,,
Utility,fng_value,2642,2642,9,"R_g_t_lag,fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010428711027665072,0.007044918626163965,17359.685807692604,17418.478722543427,-8669.842903846302,1.0127846003237695,0.4270546319859608,2.0763300881859372,0.13064454298155076,0.12553849985711432,1.0406731252185428,0.2981228641410003,0.07004369876561792,0.13546378574806048,0.5170658591801593,0.6051536320327505,0.0610024309565323,0.1360573322632871,0.448358276189668,0.6539315546516646,-0.26751679005174017,0.16997298827815688,-1.5738782541962204,0.11563578654876096,-0.054487407193206244,0.15218285330962253,-0.35803906950245756,0.7203427867581851,0.9669237222534162,0.4513396967602352,2.142341409794216,0.03225751111961945,0.10629555080323166,0.3195251259692924,0.3326672682806393,0.7394119529124878,0.6451246847667846,0.3566419048576579,1.8088863814931264,0.07058271834835218,-0.3320930268406393,0.2294207558655145,-1.4475282569259378,0.14786812380445713,,,,,,,,,,,,,,,,,,,,,0.08280754140225512,0.13004163798013507,0.636777132989548,0.5243253999208042
Utility,no_sentiment,3270,3270,8,"R_g_t_lag,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004840058497736832,0.0023986970957072806,23383.786142933186,23438.619050308207,-11682.893071466593,1.8489614971387542,0.06373723207769927,2.062770986893878,0.2859946145744255,0.15090829472856912,1.895155034975573,0.058160226926886,0.006126965111199437,0.12493045424244749,0.0490430067540544,0.960888026104904,-0.10746393840452204,0.23926739348183915,-0.44913741417373176,0.6533623783731785,-0.16617658850863287,0.23150741161219204,-0.7178024554436399,0.4729305161932401,0.01506118058968861,0.2655765053027984,0.05671126883952528,0.954778671614574,1.0677331873295872,0.4043510079341786,2.6406096841074174,0.008315160348026769,0.4996272744010079,0.36136432234774707,1.3826137321885585,0.16687800980740342,0.5870835485367771,0.3805402586494779,1.5427633087240575,0.12298524382333653,-0.688308796121134,0.2820358537152056,-2.440501046424314,0.01471978608105583,,,,,,,,,,,,,,,,,,,,,,,,
